State,School Name,Location
Adamawa,Federal Government College,Ganye
Adamawa,Government Day Secondary School,Ganye
Adamawa,Adamu Sanda Secondary School,Ganye
Adamawa,Government Secondary School,Girei
Adamawa,Government Day Secondary School,Koh
Adamawa,Government Day Secondary School,Vunoklang
Adamawa,Government Day Secondary School,Jabbi Lamba
Adamawa,University Secondary School,Yola
Adamawa,Government Day Secondary School,Goron
Adamawa,Government Day Secondary School,Tambo
Adamawa,Government Secondary School,Gombi
Adamawa,Government Day Secondary School,Garkida
Adamawa,Government Day Secondary School,Ga’anda
Adamawa,Government Day Secondary School,Fotta
Adamawa,Government Day Secondary School,Gombi
Adamawa,Government Day Secondary School (Ss) Gabun,Unknown
Adamawa,Government Secondary School,Banjiram
Adamawa,Government Day Secondary School,Guyuk
Adamawa,Government Day Secondary School,Burthi
Adamawa,Government Day Secondary School,Kola
Adamawa,Government Day Secondary School,Bobini
Adamawa,Government Day Secondary School,Chikila
Adamawa,Baptist High School,Guyuk
Adamawa,Government Secondary School,Hong
Adamawa,Government Secondary School,Uba-Adamawa
Adamawa,Government Day Secondary School,Kuva-Gaya
Adamawa,Government Day Secondary School,Pella
Adamawa,Government Day Secondary School,Garaha
Adamawa,Government Senior Science Secondary School,Uba
Adamawa,Government Day Secondary School,Kalaa
Adamawa,Eyn Comprehensive Secondary School,Kwarhi
Adamawa,Government Day Secondary School,Gashala
Adamawa,Government Day Secondary School,Bankshika
Adamawa,Government Day Secondary School,Shangui
Adamawa,Government Day Secondary School,Hildi
Adamawa,Government Day Secondary School,Mijili
Adamawa,"Govt Day Secondary School, Mararraba, Mubi",Hong Lga
Adamawa,Government Day Secondary School Kwakwa’ah,Unknown
Adamawa,Christ The Foundation Css,Hong.
Adamawa,Government Day Secondary School,Kojoli
Adamawa,Government Day Secondary School,Mapeo
Adamawa,Government Secondary School,Jada
Adamawa,Special Education Centre,Jada
Adamawa,Government Day Secondary School,Mbulo
Adamawa,L.C.C.N. Bible College,Dashen
Adamawa,Atiku Abubakar Government Science Secondary School,Jada
Adamawa,Government Day Secondary School,Dashen
Adamawa,Government Day Secondary School,So’o
Adamawa,Government Secondary School,Koma
Adamawa,Government Day Secondary School,Lamorde
Adamawa,Government Day Secondary School,Gyawana
Adamawa,Government Day Secondary School,Lafiya
Adamawa,Government Day Secondary School,Zekun
Adamawa,Savannah Sugar High School,Numan
Adamawa,Government Day Secondary School,Suwa Kasa
Adamawa,Government Day Secondary School,Gyakan
Adamawa,Government Secondary School,Shuwa
Adamawa,Government Secondary School,Madagali
Adamawa,Government Day Secondary School,Gulak
Adamawa,Saint Joseph’s Minor Seminary,Shuwa
Adamawa,Government Day Secondary School,Kirchinga
Adamawa,Government Christian Secondary School,Shuwa
Adamawa,Government Day Secondary School,Hyambula
Adamawa,Government Secondary School,Maiha
Adamawa,Government Day Secondary School,Sorau
Adamawa,"Government Day Secondary, School",Pakka
Adamawa,Government Day Secondary School,Belel
Adamawa,Government Secondary School,Mayo-Belwa
Adamawa,Government Day Secondary School,Gorobi
Adamawa,Government Day Secondary School,Tola
Adamawa,Government Day Secondary School,Gengle
Adamawa,Government Day Secondary School,Nassarawo-Jereng
Adamawa,"St. Augustine’s College, Sabon Gari",Mayo Belwa
Adamawa,Mayo’s Modern College,Mayo Belwa.
Adamawa,Government Secondary School,Bazza
Adamawa,Government Secondary School,Michika
Adamawa,Government Day Secondary School,Bazza
Adamawa,Government Day Secondary School,Garta
Adamawa,Government Day Secondary School,Kwabapale
Adamawa,Federal Science & Technical College,Michika
Adamawa,Government Day Secondary School,Kuburshosho
Adamawa,Government Day Secondary School,Vi
Adamawa,Government Day Secondary School,Jang
Adamawa,Government Day Secondary School,Watu
Adamawa,Government Day Secondary School,(Senior) Futuless Town
Adamawa,Shuware Government Secondary School,Mubi
Adamawa,Government Senior Secondary School,Mubi
Adamawa,Government Technical Secondary School,Mubi
Adamawa,Government Day Secondary School,Muchalla
Adamawa,Government Day Secondary School,Betso
Adamawa,Government Day Secondary School,Lamorde-Mubi
Adamawa,Government Day Secondary School,Gella
Adamawa,Baptist High School,Mubi
Adamawa,Government Day Secondary School,Bahuli
Adamawa,Government Day Secondary School,Mayo Bani
Adamawa,International Comprehensive School,Mubi
Adamawa,Government Day Secondary School,Digil
Adamawa,Government Day Secondary School,Vintim
Adamawa,Government Day Secondary School,Muhda
Adamawa,Tijjani Bolori College Of Arabic & Islamic Studies,Mubi
Adamawa,Government Day Secondary School,Dirbishi
Adamawa,Government Day Secondary School,Kwaja
Adamawa,Government Day Secondary School,Dazala
Adamawa,Halibarth English College,Mubi
Adamawa,Mundra High School,Mubi
Adamawa,"Demonstration Secondary School, Federal Poly",Mubi
Adamawa,First Baptist Academy,Mubi
Adamawa,Mubi High School,Mubi
Adamawa,"Darul-Hiqma College Of Arabic, Science And Islamic Studies",Mubi
Adamawa,Pare Government Senior Secondary School,Numan
Adamawa,Villanova Government College,Numan
Adamawa,Government Secondary School,Numan
Adamawa,Government Technical College,Numan
Adamawa,Government Day Secondary School,Dong
Adamawa,Bright Future High School,Numan
Adamawa,Government Day Secondary School,Imburu
Adamawa,Government Day Secondary School,Gamadio
Adamawa,St. Patrick’s Academy,Numan
Adamawa,Government Day Secondary School,Nassarawa Demsa
Adamawa,Gdss,Bare
Adamawa,Government Secondary School,Shelleng
Adamawa,Government Day Secondary School,Kiri
Adamawa,Government Secondary School,Song
Adamawa,Government Day Secondary School,Dumne
Adamawa,Government Day Secondary School,Song
Adamawa,Government Arabic Secondary School,Song
Adamawa,Government Day Secondary School,Salasa
Adamawa,Government Day Secondary School,Dirma
Adamawa,"Government Day Secondary, School",Dikir
Adamawa,Government Day Secondary School,Prambe Village
Adamawa,Community Secondary School,Obangede
Adamawa,Government Secondary School,Toungo
Adamawa,General Murtala Mohammed College,Yola
Adamawa,Government Girls’ Secondary School,Yola
Adamawa,Saint Peter’s Seminary,Yola
Adamawa,Federal Government Girls’ College,Yola
Adamawa,"Government Day Secondary School, ‘army’",Yola
Adamawa,Doubeli Government Day Secondary School,Yola Doubeli
Adamawa,Capital Government Day Secondary School,Yola
Adamawa,Aliyu Mustafa Academy,Yola
Adamawa,Government Day Secondary School,Karewa
Adamawa,Government Day Secondary School,Gwadabawa
Adamawa,Government Day Secondary School,Luggere
Adamawa,Iqra Academy,Yola
Adamawa,El-Shaddai Model Secondary School,Yola
Adamawa,Hayatu Iyawa College,Yola
Adamawa,"Bosco Comprehensive Secondary School, Jambutu",Yola
Adamawa,Light Of Life Academy,Jimeta-Yola
Adamawa,Baptist Academy Jimeta-Yola,Unknown
Adamawa,Command Day Sec. School,Yola
Adamawa,Redemption Anglican Academy,Yola
Adamawa,"Model Secondary School,Fce",Yola
Adamawa,Kay Academy,Karewa Yola
Adamawa,Private Success International College,Yola
Adamawa,Restoration High School,Jimeta- Yola
Adamawa,Faan Staff Academy,Yola.
Adamawa,Aliyu Musdafa College,Yola
Adamawa,Government Day Secondary School,Yola Town
Adamawa,"Government Day Secondary School, Shagari",Yola
Adamawa,Concordia College,Yola
Adamawa,Bunmat Learning Field,Malamre
Adamawa,Government Day Secondary School,Ngurore
Adamawa,Government Day Secondary School,Damare
Adamawa,"Lutheran Junior Seminary, Mbamba",Yola
Adamawa,School For Arabic & Islamic Studies,Yola
Adamawa,Government Day Secondary School,Njoboliyo
Adamawa,Almashkur International Academy,Yola
Adamawa,Ahmadu Ribadu College,Yola
Adamawa,Darul Arqam Islamic Institute,Yola
Adamawa,American University Of Nigeria (Aun) Academy,Yola
Adamawa,Chiroma Ahmad Academy,Yola
Adamawa,Government Day Secondary School,Wuro- Hausa
Adamawa,Bible Heritage Life College,Yola
Adamawa,El-Kanemi College Of Islamic Theology,Yola
Adamawa,Remi Education Foundation,Yola
Adamawa,Yola Model School,Yola
Adamawa,Abti International Secondary School,Yola.
Adamawa,Government Day Secondary School,Namtari
Akwa Ibom,Holy Family College,Oku Abak
Akwa Ibom,"Secondary Commercial School, Ikot Etokudo/Ibong",Abak
Akwa Ibom,"Community High School, Afaha Obong",Abak
Akwa Ibom,"Comprehensive Secondary School, Midim",Abak
Akwa Ibom,Comprehensive Secondary School,Ediene Abak
Akwa Ibom,Saints’ Comprehensive Secondary School,Ikot Oku Mfang
Akwa Ibom,Saint Mary’s Science College,Ediene Abak
Akwa Ibom,"Nigerian Christian Secondary School, Ukpom",Abak
Akwa Ibom,"Queen Of Apostles Seminary, Afaha Obong",Abak
Akwa Ibom,Loreto Girls’ Juniorate,Eriam Afaha Obong
Akwa Ibom,"Mcintire Secondary Commercial School, Utu-Abak",Abak
Akwa Ibom,"The Church Of Jesus Christ Comprehensive Secondary School, Atai Otoro",Abak
Akwa Ibom,Army Day Secondary School,Ibagwa-Abak
Akwa Ibom,"Marie Brown Community Secondary Commercial School, Ikot Edong",Abak
Akwa Ibom,"Methodist Comprehensive Secondary School, Ikot Essien Etok",Otoro-Abak
Akwa Ibom,Palmgrove Christian Seminary,Utu Abak Abak
Akwa Ibom,Universal Secondary Academy,Manta  Abak L.G.
Akwa Ibom,Central Comprehensive School Afaha-Obong,Unknown
Akwa Ibom,Anietie Christian Academy,Ikot Obong
Akwa Ibom,Nsentip High School,Ekpat Iduot
Akwa Ibom,King’s International College,Abak
Akwa Ibom,Independent Comprehensive College,Itung
Akwa Ibom,Bishop Urom Academy,Ikot Essien Utem
Akwa Ibom,Goodnews Community High School,Abak
Akwa Ibom,Tower Of Ivory Schools Ediene Abak,Unknown
Akwa Ibom,"Esteem Secondary School, Midim Waterside",Abak
Akwa Ibom,Community Secondary School,Iko Town Eastern Obolo L.G.A.
Akwa Ibom,Koromita Comprehensive Secondary School,Okoroete Eastern Obolo L.G.A.
Akwa Ibom,Government Comprehensive Secondary School,Amadaka Eastern Obolo
Akwa Ibom,"Nduo Eduo High School, Nduo Eduo",Eket
Akwa Ibom,Saint Francis Secondary School,Ikot Ataku/Akpandem Eket
Akwa Ibom,Government Secondary School,Afaha Eket
Akwa Ibom,"Community Secondary Commercial School, Ikot Uso Ekong",Eket
Akwa Ibom,"Girls’ High School, Ikot Ibiok",Eket
Akwa Ibom,Commercial Development Agency Secondary School,Iko-Eket
Akwa Ibom,"Community Secondary School, Idong Iniang",Eket
Akwa Ibom,The Apostolic Church High School,Esit Urua-Eket
Akwa Ibom,Billson Secondary Commercial School,Eket
Akwa Ibom,Wills’ Commercial Secondary School,Eket
Akwa Ibom,Alex Secondary Commercial School,Idua-Eket
Akwa Ibom,Amatech Comprehensive High School,Ataidung Afaha
Akwa Ibom,Eket Comprehensive College,Efoi-Eket
Akwa Ibom,Dayspring Comprehensive College,Eket
Akwa Ibom,Frankfurt High School,(Science Technical) Eket
Akwa Ibom,Qua Iboe Church Secondary School,Afaha Eket
Akwa Ibom,Excellent Comprehensive Secondary School,Ikot Udoma
Akwa Ibom,Hope Power College,Ikot Nsidibe
Akwa Ibom,"Touchstone High School, Ikot Okudom",Eket
Akwa Ibom,Imperial Secondary School,Eket
Akwa Ibom,All Weather Secondary School,Eket
Akwa Ibom,Pegasus High School,Eket
Akwa Ibom,"Dominion International High School, Ikot-Okudom",Okon Edet
Akwa Ibom,Progressive High School,Eket
Akwa Ibom,"Secondary School, Edo",Esit Eket L.G.A.
Akwa Ibom,"Community Secondary School, Akpautong",Esit Eket
Akwa Ibom,"Eket Modern High School, Ekpene Obo",Eket
Akwa Ibom,National High School,Etebi Esit Eket
Akwa Ibom,"Christian Comprehensive High School, Idong Usiong Village",Akpautong
Akwa Ibom,"Model International Secondary School, Ntak Inyang",Esit Eket
Akwa Ibom,"Okon Secondary Commercial School, Ikot Oko",Essien Udim
Akwa Ibom,"Comprehensive Secondary School, Ikpe Annang",Essien Udim L.G.A.
Akwa Ibom,"Community Secondary Commercial School, Ukana East",Essien Udim
Akwa Ibom,"Community Comprehensive Secondary School, Nto Osung",Ekpenyong Atai
Akwa Ibom,"Independence High School, Ukana Essien",Udim
Akwa Ibom,Government Secondary School,Nto Nsek
Akwa Ibom,"Kizito Comprehensive Secondary School, Adiasim",Essien Udim
Akwa Ibom,Secondary School,Odoro Ikot
Akwa Ibom,"Community Comprehensive Secondary School, Ukana West",Essien Udim
Akwa Ibom,Notre Dame Girls’ Secondary School,Urua Edet
Akwa Ibom,Top Faith International Secondary School,Mkpatak
Akwa Ibom,Inland Secondary Commerical School,Ikot Afanga
Akwa Ibom,Annong Secondary School,Idung Esimuk
Akwa Ibom,Andy Comprehensive College,Ikot Ondo-Adiasim Essien Udim L.g.a.
Akwa Ibom,"Pentecostal Comprehensive Secondary School, Ikot Akpan Essiet",Essien
Akwa Ibom,New Century College,Mkporoko
Akwa Ibom,Community Secondary Commercial School,Ikot Ese
Akwa Ibom,"Community Comprehensive Secondary School, Ikot Esop",Etim Ekpo L.G.A.
Akwa Ibom,Community Secondary (technical) School,Etok Uruk Eshiet
Akwa Ibom,Community Secondary School,Uruk Ata Ii
Akwa Ibom,Community Secondary School,Eka Uruk Eshiet
Akwa Ibom,"Community Secondary Commercial School, Eka Obong",Etim Ekpo L.G.A.
Akwa Ibom,Northern Annang Secondary Commercial School,Utu Etim Ekpo
Akwa Ibom,Iwukem High School,Iwukem
Akwa Ibom,"Obong Christian High School, Obong Ntak",Etim Ekpo L.G.A.
Akwa Ibom,Nigerian Christian Academy,Uruta Ikot Akpan
Akwa Ibom,Christian Comprehensive Secondary school,Ikot Edet
Akwa Ibom,"Comprehensive Secondary School, Uruk Ata",Ikot Orok
Akwa Ibom,Foresight Comprehensive College,Etim Ekpo
Akwa Ibom,"Abat High School, Abat Town",Etim Ekpo
Akwa Ibom,Ntawin Secondary Commercial School,Ikot Odongo
Akwa Ibom,Great Faith Comprehensive College,Utu Ikot Ekpo
Akwa Ibom,Wisdom Based Academy,Ikot Mboho
Akwa Ibom,Ikono Annang Comprehensive High School,Nkwot Ikono
Akwa Ibom,"Nsituk Modern Academy, Atai Nto Obo",Etim Ekpo
Akwa Ibom,Divine Comprehensive Secondary School,Etim Ekpo
Akwa Ibom,"Divinewill Christian College, Esa Obong",Etim Ekpo
Akwa Ibom,Victory Christian Comprehensive High School,Etim Ekpo
Akwa Ibom,"Intergrity Comprehensive College, Utu Idung Akpan Udom",Etim Ekpo.
Akwa Ibom,Grasp International College,Etim-Ekpo
Akwa Ibom,Comprehensive Secondary School,Nkana-Etinan
Akwa Ibom,"Community Secondary Commercial School, Ikot Nte",Etinan
Akwa Ibom,Etinan Community Comprehensive Secondary School,Etinan
Akwa Ibom,Community Secondary Grammar School,Ikot Akpabio-Etinan
Akwa Ibom,Etinan Institute,Etinan
Akwa Ibom,Saint Theresa’s Secondary School,Edem Ekpat
Akwa Ibom,"Community Comprehensive Secondary School, Ikot-Eba",Etinan
Akwa Ibom,"Salvation Army High School, Efa",Etinan
Akwa Ibom,"Community Secondary School, Mbioto Ii",Etinan L.G.A.
Akwa Ibom,"Community Secondary School, Asuna",Etinan L.G.A.
Akwa Ibom,"Community Secondary Grammar School, Ikot Itina",Etinan L. G. A.
Akwa Ibom,Secondary Commercial School,Ikot Obio Inyang
Akwa Ibom,Alta Academy,Etinan
Akwa Ibom,"Ewil Comprehensive Secondary School, Mbioto I",Etinan L. G. A.
Akwa Ibom,Calvary-Victory Comprehensive Institute,Ikot Esua
Akwa Ibom,Slawd Peters Comprehensive Secondary (technical) School,Etinan
Akwa Ibom,Qua-Iboe Church Women Fellowship Girls’ Secondary School,Etinan
Akwa Ibom,"Comprehensive Secondary School, Ekom Iman",Etinam
Akwa Ibom,"Beulah International School, Ekom Iman",Etinan
Akwa Ibom,"Lutheran High School, Obot Idim",Ibesikpo Asutan
Akwa Ibom,Brotherhood Secondary School,Ikot Ide Akpakpan Ibiesikpo
Akwa Ibom,Secondary Commercial School,Iwawa Usung Eket
Akwa Ibom,Comprehensive Secondary School,Ikot Akpa Etok/Ediam
Akwa Ibom,Community Secondary Grammar School,Ikot Essien-Ibesikpo
Akwa Ibom,Ndikpo Grammar School,Ikot Obio Nko
Akwa Ibom,Ibesikpo Secondary Commercial School,Nung Udoe
Akwa Ibom,Asutan Ekpe Comprehensive Secondary School,Okop Ndua Erong
Akwa Ibom,Lutheran Secondary School,Obot Ideng-Ibesikpo
Akwa Ibom,God’s Will Comprehensive Secondary School,Obot Idim
Akwa Ibom,Airforce Comprehensive Secondary School,Uyo
Akwa Ibom,Comprehensive Secondary School,Ikot Atang Esen Ibesikpa
Akwa Ibom,The City Of God Secondary Commercial School,Ito-Oko
Akwa Ibom,Apostolic Faith Science School,Mbierebe
Akwa Ibom,Uduaku College,Afaha Ikot Obio Nkan
Akwa Ibom,"Golden Child Secondary School, Ikot-Obio",Nko
Akwa Ibom,Secondary Grammar School,Ibeno
Akwa Ibom,"S.S. Peter & Paul Comprehensive High School, Inuaeyen Ikot",Mkpanak
Akwa Ibom,Union Secondary School,Ibiaku
Akwa Ibom,"Comprehensive Secondary School, Ntan Ekere",Ibiono Ibom
Akwa Ibom,"Secondary School, Ididep",Ibiono Ibom
Akwa Ibom,"Community Secondary School, Idoro",Ibiono Ibom
Akwa Ibom,Community Secondary School,Ikot Usen
Akwa Ibom,Community Secondary School,Ibiaku Ibiono Western
Akwa Ibom,Presbyterian Senior Science School,Ididep
Akwa Ibom,Lott Carey Baptist Secondary School,Afaha-Obio Eno
Akwa Ibom,Ibiono Community High School,Edem Urua
Akwa Ibom,Community Secondary Commercial School,Ono Ibiono Ibom
Akwa Ibom,Commuinty Secondary School,Itukho-Ibiono Ibom
Akwa Ibom,Progressive Secondary Commercial School,Mbiabong Edem Edik
